5813059835	1002848661	2
5813059835	978733459	3
1170866180	1108485790	82
1170866180	1140862679	171
1290416713	1002848661	130
1015700298	919763043	7
5813059835	820144012	193
1199712167	978733459	153
1170866180	769544445	51
1290416713	978733459	225
849482511	1002848661	11
5813059835	696682163	393
1199712167	820144012	149
849482511	978733459	11
849482511	5813062866	62
1015700298	1292816565	3
1290416713	820144012	107
1199712167	919763043	122
5813059835	1192152791	166
1199712167	696682163	203
1197100399	1201615899	151
849482511	820144012	104
5813059835	725942718	262
5813059835	912596952	202
1197100399	5813014028	172
1015700298	5812986876	147
1170866180	1201615899	10
5813059835	725951660	297
1199712167	1192152791	322
1290416713	696682163	614
1170866180	1141213129	156
1170866180	5813014028	137
849482511	696682163	636
1198680426	5813071320	80
1199712167	725942718	294
849482511	5813080979	169
1198680426	919763043	334
1199712167	912596952	260
881217171	1002852791	416
1015700298	5813014028	23
1198680426	696682163	199
1199712167	725951660	159
881217171	910447075	2206
881217171	1218728570	1461
1290416713	1192152791	205
1198680426	977710985	36
881217171	1168659995	1115
1015700298	1261423454	10
1198680426	1192152791	183
910442752	1002848661	1306
1170866275	769544445	40
910442752	1137590785	5
881217171	1218732640	2338
910442752	5813061251	117
1290416713	725942718	522
910442752	5813062866	198
1198680426	725942718	203
1109154711	1109158650	24
849482511	725942718	20
910442752	1002852791	168
910442752	910447075	924
881217171	941123755	1666
910442752	1218728570	1011
1198680426	912596952	140
910442752	1168659995	377
1290416713	912596952	348
1198680426	725951660	189
910442752	1218732640	856
1290416713	725951660	417
849482511	725951660	279
910442752	941123755	1021
1170866275	1171207096	146
1199712272	978733459	196
1170866275	5813014028	234
849482511	1508334312	459
1109154711	1141213129	3
1109154711	5813014028	5
1199712272	820144012	177
1199712272	5813071320	69
1199712272	919763043	262
1229848754	769544445	28
1199712272	696682163	304
910442752	5813080979	1244
1199712272	977710985	69
1199712272	1192152791	308
881217171	5813080979	1849
1197104631	1201615899	48
1199712272	725942718	289
910442752	1125964630	465
1229848754	1201615899	47
910442752	1125964814	83
569775058	1004017998	377
910442752	1062526223	497
1197104631	1141213129	3
1197104631	5813014028	88
1108109684	5813014028	170
910442752	1125969082	893
1199712272	912596952	171
910442752	1034219901	173
910442752	1034220115	30
1229848754	5813014028	250
1199712272	725951660	187
1229848754	1232979445	24
1229848754	1232983358	8
910442752	1002507131	1189
910442752	1002507159	238
881221166	1218732640	182
1198680441	5813071320	20
910442752	1601771527	1103
917647959	978733459	78
1198680441	919763043	246
881221166	941123755	993
5813056953	569775058	2826
881217171	1125964630	1805
1198680441	696682163	150
881217171	1125964814	453
1229849063	769544445	39
881217171	1062526223	1821
1198680441	977710985	8
917647959	1262114112	121
910442752	663562172	519
910442723	569775058	593
910442752	972892437	669
881217171	1125969082	2226
910442752	569775058	704
1198680441	1192152791	355
881217171	1034219901	335
910442782	569775058	604
881217171	1034220115	21
