1197100399	769544445	156
5813059835	1002848661	30
1015700298	1047421689	6
5813059835	978733459	61
1170866180	1108485790	422
1015700298	1109158650	8
1170866180	1140862679	1043
1290416713	1002848661	756
5813059835	820144012	1991
1015700298	919763043	70
1199712167	978733459	1145
1170866180	769544445	368
1290416713	978733459	1325
5813059835	919763043	21
849482511	1002848661	274
5813059835	696682163	2211
1199712167	820144012	1409
849482511	978733459	133
849482511	5813062866	558
1015700298	1292816565	46
1290416713	820144012	580
5813059835	1192152791	1523
1199712167	919763043	805
1199712167	696682163	1457
1197100399	1201615899	1050
849482511	820144012	686
5813059835	725942718	2019
1108109658	5813014028	19
5813059835	912596952	1422
1290416713	919763043	27
1197100399	5813014028	1263
5813059835	725951660	1880
1170866180	1171207096	1
1015700298	5812986876	593
1170866180	1201615899	91
1199712167	1192152791	2314
1015700298	5812987236	1
1290416713	696682163	4187
1197100399	1232979445	1
1170866180	1141213129	843
849482511	696682163	3847
1170866180	5813014028	1140
1198680426	5813071320	488
1199712167	725942718	1965
849482511	5813080979	1048
1198680426	919763043	2055
1199712167	912596952	1835
1170866180	1232979445	41
881217171	1002852791	2861
1170866180	1200610109	11
1198680426	696682163	1245
1015700298	5813014028	187
1199712167	725951660	1756
881217171	910447075	13336
1170866180	1171910380	11
881217171	1218728570	11235
1290416713	1192152791	2530
1198680426	977710985	164
881217171	1168659995	6515
1015700298	1261423454	14
1198680426	1192152791	1372
910442752	1002848661	8546
1170866275	769544445	363
910442752	1137590785	33
881217171	1218732640	16016
910442752	5813061251	842
1170866275	1201961255	9
1290416713	725942718	3104
910442752	5813062866	1157
1198680426	725942718	1559
849482511	725942718	107
1109154711	1109158650	275
910442752	1002852791	1046
910442752	910447075	7583
881217171	941123755	11333
910442752	1218728570	7622
1198680426	912596952	1167
910442752	1168659995	2360
1290416713	912596952	2259
1198680426	725951660	1793
910442752	1218732640	7156
1290416713	725951660	3138
849482511	725951660	1721
1170866275	5812986876	4
910442752	941123755	7450
1170866275	1171207096	1190
1199712272	1002848661	5
1199712272	978733459	1278
1170866275	5813014028	1967
1290416713	1600083889	1
849482511	1508334312	2200
1109154711	1141213129	32
1109154711	5813014028	34
1199712272	820144012	1206
1199712272	5813071320	429
910442752	1220576923	1
1199712272	919763043	1685
1109154711	1171910380	9
910442752	5813080979	9056
1199712272	696682163	2074
910442752	1220584946	16
1229848754	769544445	146
1197104631	1201961255	36
1199712272	977710985	288
881217171	5813080979	12138
1199712272	1192152791	2580
881217171	918334668	11
910442752	1125964630	3479
1108109684	5812986876	2
910442752	1125964814	539
1199712272	725942718	2146
910442752	1062526223	3908
1197104631	1201615899	482
910442752	1125969082	7052
569775058	1004017998	2664
910442752	1034219901	972
910442752	1034220115	166
1199712272	912596952	1246
1229848754	1201615899	497
1108109684	5813014028	1559
1197104631	1141213129	53
1197104631	5813014028	831
1199712272	725951660	1667
1229848754	5813014028	1825
917647959	1002848661	14
910442752	1002507131	7766
910442752	1002507159	1599
1197104631	1232983358	13
881217171	1125964630	12882
910442752	1601771527	8021
881217171	1125964814	2642
1229848754	1232979445	170
1198680441	5813071320	308
1229848754	1232983358	85
881221166	1218732640	1904
881217171	1062526223	13546
917647959	978733459	475
1198680441	919763043	1607
5813056953	569775058	18614
881217171	1125969082	14507
881221166	941123755	6673
1198680441	696682163	1100
881217171	1034219901	2226
881217171	1034220115	141
910442752	663562172	4049
5813058389	569775058	65
910442752	972892437	4713
1198680441	977710985	124
917647959	1262114112	982
1229849063	769544445	158
910442723	569775058	3756
910442752	1066088381	5
910442752	569775058	5209
1198680441	1192152791	2051
1229849063	1109158650	14
910442782	569775058	4109
910442752	879183317	3138
910442752	1126647624	412
1229849063	1201961255	6
910442752	847336755	8026
910442752	1600083889	4761
1198680441	725942718	1638
881217171	1002507131	13270
910442752	1508334312	6954
917647959	820144012	1871
5813061383	569775058	5199
881217171	1002507159	3167
569775058	978733459	566
1322133531	1002848661	52
1198680441	912596952	996
910442752	973566036	6627
1322133531	978733459	96
910442752	1353544607	5170
881217171	1601771527	10210
917647959	1198943369	7
910442752	1168340507	32
1198680441	725951660	1548
881217171	569775058	11509
881221166	5813080979	10652
1322133531	820144012	1325
910442752	1219069439	4603
917647959	5813071320	3922
881217171	912596952	3
1229849063	1201615899	802
1322133531	696682163	1502
881221166	1259386264	67
881221166	569775058	7893
1229849063	5813014028	1952
910442752	724280817	3085
1322133531	1192152791	2014
1229849063	1232979445	223
917647959	919763043	8140
881217171	663562172	11013
881221166	1125964630	5375
1322133531	725942718	1907
881221166	1125964814	478
917647959	1322811240	38
881217171	972892437	11243
881221166	1062526223	7269
910442752	1127471692	3779
1322133531	912596952	1510
942173776	569775058	26366
881221166	1125969082	2243
1322133531	725951660	1733
1229849064	1108485790	21
881221166	1034219901	188
881221166	1034220115	46
1229849064	1140862679	27
910442752	693755250	9555
911241750	569775058	9147
917647959	696682163	1127
881217171	1066088381	82
881217171	879183317	8093
910442752	5813040233	689
881217171	1126647624	2658
569775058	919763043	1
1229849064	1109158650	18
917647959	1231066662	4
881221166	1002507131	1330
1229849064	1201961255	109
881221166	1002507159	393
1168392468	978733459	182
881217171	847336755	12362
5813070465	919763043	34
881221166	1601771527	1661
917647959	1261086734	40
881217171	1600083889	12276
911901802	569775058	6308
1168392468	820144012	759
917647959	1291366237	11
1168392468	5813071320	510
881217171	1508334312	15611
917647959	977710985	3465
1168392468	919763043	421
570461892	569775058	373
1168392468	696682163	647
881217171	973566036	19767
881221166	663562172	5499
5813080838	569775058	77
881217171	1353544607	15291
1109141617	769544445	676
881221166	972892437	3136
1229849064	1201615899	79
1168392468	977710985	862
1095275456	569775058	10006
1168392468	1192152791	809
881221166	1066088381	353
881217171	1219069439	8719
917647959	1192152791	3399
911906936	569775058	7213
917647959	1292816565	2009
1229849064	1141213129	327
881221166	879183317	3111
1229849064	5813014028	2325
881221166	1126647624	1162
917647959	1199625952	10
917647959	1167645442	1916
1168392468	725942718	418
881221166	847336755	6318
1229849064	1232979445	8
881221166	1600083889	9131
911911004	569775058	9467
1229849064	1200610109	193
881221166	1508334312	6396
1168392468	912596952	590
911911193	569775058	5568
911911699	569775058	7206
1168392468	725951660	774
881217171	1137288015	14
881221166	973566036	15377
881221166	1353544607	3785
1109141617	5812986876	321
881217171	724280817	10871
881221166	1219069439	591
5813048042	972555509	7176
972555509	1004017998	730
1109141617	5813014028	1420
911129204	569775058	5424
917647959	725942718	2304
881221166	1137288015	3
911129339	569775058	4886
917647959	1198326456	1445
881221166	724280817	5370
1109141617	1110164795	473
911919044	569775058	2745
881217171	1036637638	3
881221166	1167965225	13
881217171	1127471692	14369
911919917	569775058	6997
917647959	1261768880	72
917647959	1260327246	253
911134009	569775058	3091
569775058	1192152791	8
541118908	569775058	3
910442782	1002848661	2604
881221166	1036637638	2
881217171	693755250	13370
1109141661	769544445	662
734581598	569775058	3944
910442782	5813061251	1189
881221166	1127471692	4247
917647959	912596952	2323
881221166	693755250	1548
910442782	5813062866	1083
910442782	1002852791	389
911138168	569775058	3529
910442782	910447075	3161
881217171	5813040233	3252
910442782	1218728570	2737
881221166	5813040233	1720
910442782	1168659995	825
941810314	569775058	3342
1139822602	769544445	755
917647959	725951660	1346
910442782	1218732640	3424
910442723	972555509	7126
5813070465	1508334312	55491
1233281209	5813071320	96
910442752	972555509	6224
1233281209	919763043	188
941814244	569775058	56
1233281209	1201961255	191
910442782	972555509	7532
910442782	941123755	5406
1137590785	972555509	26
941814787	569775058	4833
917647959	1230319275	1632
1109141661	5812986876	580
509410587	569775058	18363
1233281209	977710985	23
5813061383	972555509	6235
972555509	978733459	215
1109141661	5813014028	1785
881217171	972555509	12100
1109141661	1110164795	1329
910442782	5813080979	4301
1109141678	1140862679	5
881221166	972555509	2632
1233281209	1171207096	54
1233281209	1201615899	2312
1109141678	769544445	372
1158747783	569775058	3724
880875736	569775058	7114
1169576040	769544445	172
1233281209	5813014028	46
910442782	1125964630	6021
910442782	1125964814	689
1169576040	919763043	295
725951521	569775058	798
1110868515	1169576040	16
910442782	1062526223	6521
911241750	972555509	5200
849421763	569775058	1779
633546217	569775058	5458
1109158650	5813071320	755
5813071320	1109158650	1208
910442782	1125969082	3152
1139831160	1109158650	49
1139831315	1109158650	9
910442782	1034219901	713
910442782	1034220115	51
1233281209	1232979445	1161
695629525	972555509	9312
1233281209	1232983358	2450
1109158650	919763043	656
1233281209	1200610109	10
880880259	569775058	4046
1109141678	5812986876	983
1109163019	1109158650	6
1109158650	1322811240	1
1203273913	1109158650	6
917647959	1230738247	17
1139835387	1109158650	18
917647959	1260754053	6
1169576040	1292816565	113
1233281209	1171910380	76
917647959	1167300154	26
917647959	1167300194	12
910442782	1002507131	3500
1137085557	1109158650	109
1137085624	1109158650	104
910442782	1002507159	375
1200942353	1169576040	8
911901802	972555509	10076
910442782	1601771527	2354
5813077544	972555509	2984
1109141678	5813014028	2444
1169576040	1198326456	7
1200527805	1109158650	69
1171954356	1109158650	37
1259510931	1109158650	1014
917647959	5813020453	3
917647959	5813020455	1750
1169576040	5812986876	221
1109141678	1110164795	3628
570461892	972555509	1636
1201580945	1109158650	64
1109158650	977710985	804
977710985	1109158650	1471
1140240894	1109158650	4397
5813080838	972555509	1422
910442782	663562172	5263
910442782	972892437	7062
1077459090	1109158650	14
1200273581	1109158650	1465
1095275456	972555509	16001
770226597	1109158650	99
1190171884	972555509	9
1322133768	1002848661	63
1200536428	1109158650	530
1139826933	5812986876	9
910442782	1066088381	10
1202241942	1109158650	64
917647959	1323156554	62
1322133768	978733459	49
1138803664	1109158650	17
911906936	972555509	10890
1139826933	1171207096	469
1139826933	1201615899	75
910442782	879183317	3805
910442782	1126647624	937
917647959	1229965474	1
1169576040	5813014028	480
911565408	569775058	1250
917647959	1261423444	20
917647959	1261423454	1032
1231213221	1109158650	1
1322133768	820144012	1333
911565419	569775058	3901
917647959	1261423507	71
1138807914	1109158650	130
910442782	847336755	5850
1128097470	569775058	2599
910442782	1600083889	731
1139826933	5813014028	7
910442782	1508334312	5587
1322133768	919763043	32
478375456	569775058	222
1108459071	1169576040	50
911911004	972555509	3426
1322133768	696682163	1979
1140517447	1109158650	28
1200942353	1109158650	1626
973959177	569775058	1409
910442782	973566036	12352
911911193	972555509	3461
910442782	1353544607	4311
