1170866180	1108485790	8
1170866180	1140862679	8
1290416713	1002848661	5
5813059835	820144012	2
1199712167	978733459	8
1290416713	978733459	9
1199712167	820144012	3
5813059835	696682163	26
1290416713	820144012	3
1199712167	919763043	1
5813059835	1192152791	4
1199712167	696682163	11
1197100399	1201615899	10
849482511	820144012	1
5813059835	725942718	11
5813059835	912596952	5
1197100399	5813014028	6
5813059835	725951660	6
1015700298	5812986876	17
1199712167	1192152791	17
1290416713	696682163	30
1170866180	1141213129	4
1198680426	919763043	13
1170866180	5813014028	2
1198680426	696682163	5
1199712167	725942718	9
849482511	696682163	49
849482511	5813080979	6
881217171	1002852791	8
1198680426	977710985	2
1199712167	912596952	15
881217171	910447075	70
1199712167	725951660	1
1198680426	1192152791	11
881217171	1218728570	55
1290416713	1192152791	12
881217171	1168659995	48
1170866275	769544445	1
910442752	1002848661	62
1198680426	725942718	2
881217171	1218732640	93
1198680426	912596952	5
910442752	5813062866	8
1290416713	725942718	48
1198680426	725951660	3
910442752	1002852791	5
910442752	910447075	41
881217171	941123755	93
910442752	1218728570	30
910442752	1168659995	9
1290416713	912596952	11
910442752	1218732640	32
1290416713	725951660	21
1170866275	1171207096	4
849482511	725951660	21
910442752	941123755	36
1170866275	5813014028	12
1199712272	978733459	12
849482511	1508334312	40
1199712272	820144012	11
1199712272	5813071320	7
1199712272	919763043	14
1199712272	696682163	12
1199712272	977710985	5
910442752	5813080979	83
1197104631	1201615899	1
1199712272	1192152791	11
1229848754	1201615899	1
1108109684	5813014028	1
881217171	5813080979	82
1199712272	725942718	6
1229848754	5813014028	15
569775058	1004017998	13
910442752	1125964630	8
1199712272	912596952	9
910442752	1125964814	1
881221166	1218732640	4
910442752	1062526223	19
1199712272	725951660	10
1198680441	919763043	9
910442752	1125969082	42
910442752	1034219901	9
881221166	941123755	49
1198680441	696682163	7
1229849063	769544445	1
917647959	978733459	4
910442752	1002507131	44
1198680441	1192152791	8
910442752	1002507159	3
5813056953	569775058	166
910442752	1601771527	48
1198680441	725942718	3
881217171	1125964630	55
881217171	1125964814	15
917647959	1262114112	7
1198680441	912596952	3
910442723	569775058	54
881217171	1062526223	65
910442752	569775058	23
1198680441	725951660	8
910442782	569775058	23
881221166	5813080979	72
910442752	663562172	29
881217171	1125969082	119
910442752	972892437	29
881217171	1034219901	11
881217171	1034220115	2
1229849063	1201615899	1
917647959	820144012	6
5813061383	569775058	34
910442752	879183317	29
910442752	1126647624	2
569775058	978733459	1
1229849063	5813014028	4
910442752	847336755	31
910442752	1600083889	29
881217171	569775058	70
917647959	5813071320	33
1322133531	820144012	3
910442752	1508334312	23
1229849063	1232979445	2
881217171	1002507131	78
881221166	1125964630	24
881217171	1002507159	21
910442752	973566036	49
910442752	1353544607	48
1322133531	696682163	2
881221166	1062526223	17
910442752	1219069439	19
881217171	1601771527	25
881221166	1125969082	10
881221166	569775058	78
881221166	1034219901	2
1322133531	1192152791	7
917647959	919763043	59
1322133531	725942718	6
910442752	724280817	18
881221166	1002507131	1
1322133531	912596952	12
1322133531	725951660	2
917647959	696682163	3
942173776	569775058	203
881221166	1601771527	9
911241750	569775058	35
910442752	1127471692	16
881217171	663562172	55
910442752	693755250	98
1229849064	1201615899	1
881217171	972892437	74
910442752	5813040233	6
881221166	663562172	35
1229849064	5813014028	9
881221166	972892437	22
917647959	977710985	30
911901802	569775058	41
1168392468	978733459	2
881221166	1066088381	1
881217171	879183317	32
881217171	1126647624	12
1168392468	820144012	1
881221166	879183317	7
570461892	569775058	3
1168392468	5813071320	6
1109141617	769544445	4
881221166	847336755	83
881217171	847336755	67
881221166	1600083889	38
1168392468	919763043	1
881221166	1508334312	39
881217171	1600083889	63
1168392468	696682163	10
917647959	1192152791	24
917647959	1292816565	19
1095275456	569775058	45
881217171	1508334312	88
917647959	1167645442	9
1168392468	977710985	4
881221166	973566036	74
5813048042	972555509	38
911906936	569775058	51
881221166	1353544607	15
1168392468	1192152791	5
972555509	1004017998	4
881217171	973566036	78
881217171	1353544607	101
911911004	569775058	88
911911193	569775058	42
911911699	569775058	50
881217171	1219069439	65
1168392468	912596952	7
881221166	724280817	86
1168392468	725951660	3
1109141617	5813014028	2
917647959	725942718	16
917647959	1198326456	4
911129204	569775058	48
881221166	1127471692	20
911129339	569775058	88
881221166	693755250	14
881217171	724280817	27
911919044	569775058	23
910442723	972555509	68
1109141661	769544445	5
911919917	569775058	63
910442752	972555509	13
881221166	5813040233	5
911134009	569775058	26
910442782	972555509	64
5813070465	1508334312	450
1137590785	972555509	2
917647959	912596952	13
734581598	569775058	17
910442782	1002848661	12
910442782	5813061251	7
5813061383	972555509	39
972555509	978733459	1
917647959	725951660	7
911138168	569775058	20
910442782	5813062866	3
881217171	1127471692	57
881217171	972555509	113
910442782	910447075	27
941810314	569775058	21
910442782	1218728570	17
910442782	1168659995	5
881217171	693755250	48
917647959	1230319275	20
910442782	1218732640	39
941814787	569775058	24
1109141661	5813014028	6
910442782	941123755	31
881221166	972555509	12
509410587	569775058	173
881217171	5813040233	15
1139822602	769544445	2
1109141661	1110164795	9
1233281209	1201615899	15
911241750	972555509	57
695629525	972555509	95
910442782	5813080979	47
1109158650	5813071320	4
5813071320	1109158650	9
1233281209	1232983358	13
1158747783	569775058	8
1109158650	919763043	5
880875736	569775058	36
911901802	972555509	69
1109141678	5812986876	2
5813077544	972555509	32
725951521	569775058	13
570461892	972555509	8
849421763	569775058	5
910442782	1125964630	30
1259510931	1109158650	22
910442782	1125964814	2
633546217	569775058	53
1109141678	5813014028	21
910442782	1062526223	51
5813080838	972555509	4
910442782	1125969082	19
1109158650	977710985	4
977710985	1109158650	9
1109141678	1110164795	19
880880259	569775058	34
910442782	1034219901	14
910442782	1034220115	1
1140240894	1109158650	38
1169576040	919763043	4
1095275456	972555509	112
1110868515	1169576040	1
1200273581	1109158650	26
770226597	1109158650	5
1139826933	1171207096	11
1200536428	1109158650	3
911906936	972555509	56
917647959	5813020455	14
910442782	1002507131	31
910442782	1002507159	2
1138807914	1109158650	1
910442782	1601771527	35
1322133768	820144012	3
911911004	972555509	19
911911193	972555509	18
1200942353	1109158650	2
911911699	972555509	23
1322133768	696682163	11
917647959	1261423454	6
910442782	663562172	49
910442782	972892437	53
1322133768	1192152791	7
1169842672	1201961255	14
911565408	569775058	3
911565419	569775058	25
910442782	879183317	13
910442782	1126647624	6
1108152508	1109158650	58
1128097470	569775058	17
1109158650	1260327246	3
1322133768	725942718	1
910442782	847336755	19
911129204	972555509	24
1169576040	5813014028	10
910442782	1600083889	3
1322133768	912596952	8
911129339	972555509	34
910442782	1508334312	31
1322133768	725951660	5
5812986547	1109158650	3
973959177	569775058	10
5812986870	1109158650	54
695956656	569775058	49
910442782	973566036	83
911919044	972555509	25
910442782	1353544607	7
1108459071	1169576040	1
910783731	569775058	28
416642425	569775058	39
1169842672	1201615899	1
1140534972	1109158650	28
910783883	569775058	39
911919917	972555509	12
910442782	1219069439	22
910783961	569775058	14
911134009	972555509	45
541118908	972555509	4
1169842672	5813014028	6
911574041	569775058	23
734581598	972555509	25
1228821333	769544445	1
911574261	569775058	63
1261056809	978733459	14
910442782	724280817	25
1169842672	1232979445	5
5813065506	769544445	4
1201559521	769544445	5
1201559665	769544445	2
1108105485	769544445	1
910787992	569775058	14
911138168	972555509	73
1233281209	769544445	8
1139826933	769544445	7
1198809632	769544445	3
1198809646	769544445	2
1047421689	769544445	246
5813069696	769544445	13
1261056809	820144012	12
941810314	972555509	5
1198809611	1201961255	2
1171548200	769544445	3
910442782	1127471692	23
1230530765	769544445	6
1171548392	769544445	16
1108109658	769544445	3
1108109684	769544445	4
1322133825	820144012	10
5813014882	569775058	12
910442782	693755250	14
1167092971	769544445	1
911578496	569775058	71
5813071320	769544445	5
1139831106	769544445	11
1139831143	769544445	3
1139831308	769544445	3
1139831315	769544445	3
1015385741	1109158650	3
1322133825	696682163	7
911578595	569775058	75
1168798447	769544445	5
941814787	972555509	17
910442782	5813040233	6
1047426385	769544445	269
1261056809	919763043	16
1078097609	769544445	12
1078097817	769544445	3
1200519445	769544445	6
1077778701	1109158650	66
1261056809	696682163	1
1077778869	1109158650	139
1139516013	1109158650	3
1322133825	1192152791	4
1109163019	769544445	308
912147912	1002848661	15
5813061251	1002848661	2
1109819485	769544445	6
1203273913	769544445	2
1139835080	769544445	5
5813061383	1002848661	29
1077783627	1109158650	28
1322133825	725942718	7
694920753	569775058	2
1198809611	5813014028	5
1078102267	769544445	6
1078102350	769544445	8
1078102400	769544445	8
1078102419	769544445	11
1078102468	769544445	32
1078102490	769544445	9
787762461	1002848661	4
1322133825	912596952	1
1201572715	769544445	1
1137085521	769544445	2
1076739012	1109158650	3
1322133825	725951660	20
910796989	569775058	26
1261056809	1192152791	10
881217171	1002848661	58
941469087	569775058	29
1046385084	769544445	3
1046385229	769544445	3
1105839176	1109158650	1
1002852791	1002848661	3
941469301	569775058	15
1200605580	1109158650	2
974239375	569775058	7
848761388	972555509	41
910801332	569775058	23
912243353	569775058	6
1200527805	769544445	2
1200527901	769544445	1
1261056809	725942718	17
1158747783	972555509	10
1138795022	769544445	3
1138795086	769544445	2
1228692168	1002848661	4
978051730	1109158650	4
881221166	1002848661	12
1170515990	769544445	1
942522378	569775058	34
1140188920	1109158650	6
880875736	972555509	40
1140189329	1109158650	49
5813027103	569775058	3
1261056809	912596952	8
1201580945	769544445	2
977710985	769544445	2
1261056809	725951660	16
1138798959	769544445	1
1138799226	769544445	2
1077459077	769544445	201
1105882358	1002848661	11
1077459090	769544445	146
880530613	569775058	20
770226597	769544445	9
911241750	1002848661	51
880880259	972555509	49
942959557	919763043	10
1107082256	769544445	1
1169842714	5813014028	3
1202241942	769544445	9
1138803621	769544445	1
1140509130	769544445	2
1199491728	769544445	6
1199491747	769544445	10
1322133858	696682163	1
1169842714	1232979445	1
942959557	5813080979	4
727350004	1002848661	6
1169842714	1200610109	17
1231213221	769544445	5
1169842714	1171910380	3
941482720	569775058	15
1138807902	769544445	2
942959557	977710985	9
911901802	1002848661	31
1077074710	769544445	1
1322133858	1192152791	2
1199496247	769544445	3
1291094742	1002848661	4
1108796249	769544445	3
1108796315	769544445	19
1202250762	769544445	8
1202250779	769544445	4
1140517287	769544445	5
911470352	569775058	57
1140517447	769544445	10
758419409	1002848661	2
1259377221	1002848661	11
1322133858	912596952	2
1259377325	1002848661	5
1322133858	725951660	3
911211196	569775058	16
911565408	972555509	11
881458145	569775058	163
1137767444	769544445	1
881458181	569775058	4
911565419	972555509	47
1095275456	1002848661	67
1128097470	972555509	25
1168249921	1004017998	9
1198809632	1201615899	17
911906936	1002848661	19
1172242848	769544445	1
974300015	1002848661	7
973959177	972555509	13
1168249921	978733459	2
1201210029	769544445	19
1201210044	769544445	1
1262105552	820144012	4
1137771796	769544445	3
910783731	972555509	30
911911004	1002848661	3
1168249921	820144012	4
910783883	972555509	21
1228476109	769544445	1
911911193	1002848661	56
910783961	972555509	81
1262105552	919763043	2
911911699	1002848661	38
1168249921	919763043	6
1262105552	696682163	1
1168249921	696682163	5
911574041	972555509	38
942959557	1066088381	4
942959557	879183317	45
911574261	972555509	53
