Node,Community
1098776577,1.0
1871446097,6.0
1653342390,4.0
1325138112,5.0
1841037528,0.0
1161429278,3.0
892600621,2.0
892600723,2.0
5813043629,6.0
1480982970,5.0
1436680646,4.0
1689256407,1.0
1622540849,7.0
883163764,1.0
1604452991,5.0
1220412108,6.0
1510998750,6.0
1344275238,1.0
1504052107,0.0
5813044139,4.0
1685586866,0.0
1504052246,0.0
1559102509,4.0
1100088382,3.0
2000028737,0.0
1343882325,0.0
1779696775,7.0
5813044385,3.0
5813044501,0.0
727713068,1.0
1511654738,0.0
5813044569,2.0
1663436232,6.0
987104744,2.0
1808664135,0.0
2006845047,0.0
1262356170,7.0
5813044940,6.0
1035601661,0.0
1467353095,4.0
5813045288,4.0
5813045296,6.0
1263405146,5.0
5813045346,3.0
5813045353,7.0
5813045396,4.0
5813045400,4.0
5813045401,4.0
1191315642,1.0
5813045442,1.0
1299581176,6.0
5813045601,4.0
5813045602,4.0
5813045606,0.0
1782188454,3.0
1718749619,3.0
1809713622,7.0
5813045787,4.0
1406798421,6.0
5813045867,3.0
1036257907,1.0
1933576833,0.0
1406798483,6.0
983042740,7.0
2030701241,0.0
5813046025,0.0
5813046027,0.0
1198132022,2.0
669649730,5.0
1374554946,3.0
1479281491,6.0
1657539428,1.0
5813046117,0.0
1449266027,7.0
1562905570,3.0
5813046313,3.0
1515064407,0.0
5813046375,0.0
1294077075,6.0
1729236261,0.0
1468009771,1.0
1107561814,0.0
1602751898,5.0
1509953069,6.0
884477487,3.0
2118913664,4.0
728633073,0.0
1841041194,0.0
1498418998,4.0
642387775,2.0
2179731270,4.0
1192234894,1.0
1654525956,5.0
1439698950,1.0
1194070053,0.0
1596199055,3.0
5813047453,6.0
2283671710,2.0
1352011957,2.0
956043578,2.0
5813047637,2.0
5813047683,0.0
1964904882,0.0
5813047809,0.0
1685983749,4.0
892604992,2.0
892605049,2.0
1136399017,2.0
1136399018,2.0
5813048007,7.0
728109792,6.0
1099043553,5.0
5813048055,2.0
1715999506,4.0
1776161570,4.0
5813048127,3.0
1282806606,5.0
1748636546,0.0
1748636563,0.0
1963070366,4.0
986059699,2.0
5813048265,0.0
892605388,2.0
5813048268,2.0
2086540253,4.0
986059778,2.0
1943147567,5.0
1688474703,4.0
5813048447,2.0
5813048450,2.0
5813048451,2.0
5813048452,2.0
1406276743,5.0
1687032976,3.0
1250432148,3.0
1220416666,6.0
982389963,5.0
1819284693,0.0
5813048609,0.0
894702888,6.0
1512707390,1.0
1872762224,0.0
1325405571,5.0
5813048720,1.0
5813048742,1.0
5813048745,1.0
1250432434,0.0
1005196784,4.0
5813048837,0.0
5813048880,2.0
5813049102,1.0
1262360335,6.0
5813049185,4.0
1786255235,5.0
1996625849,0.0
1872762831,0.0
1564874708,3.0
1727535075,0.0
1325799415,0.0
1996625928,0.0
5813049372,0.0
1325799453,0.0
1419909152,6.0
1467357251,4.0
5813049414,4.0
1325799516,5.0
1775638620,4.0
5813049491,1.0
792205464,3.0
1139153107,2.0
1139153136,2.0
924326157,2.0
1602885929,5.0
604510524,1.0
924326233,2.0
1004804445,0.0
1223956854,1.0
263199096,4.0
1110186452,2.0
884480476,1.0
944249308,0.0
1623464436,0.0
5813049870,6.0
1168120366,2.0
1564482110,3.0
1098914383,0.0
5813049946,1.0
1375738477,1.0
852236918,1.0
5813049974,4.0
1564482235,3.0
1839340255,0.0
729815858,1.0
1874467647,0.0
1017781118,2.0
1406147470,3.0
1847335826,5.0
1969757097,0.0
1932401609,4.0
5813050604,2.0
954342682,2.0
1141251402,2.0
1683889519,4.0
1840389505,0.0
5813050772,0.0
5813050779,4.0
5813050791,7.0
1717968338,3.0
1759649309,6.0
1560419886,6.0
1224875671,4.0
1502748318,3.0
1509957347,2.0
1048846074,6.0
1509957446,6.0
1750605638,3.0
1406017361,4.0
1655971809,0.0
861937730,2.0
1503141967,3.0
1654530151,0.0
1284645050,1.0
1223041249,0.0
1841045778,0.0
1841045842,0.0
1841045945,0.0
1843536369,7.0
787227302,1.0
1964909317,3.0
1748640603,0.0
1472996209,2.0
1685594997,1.0
986063833,2.0
892609503,2.0
1049502699,2.0
977413163,1.0
892609615,2.0
892609630,2.0
1099048104,1.0
851059964,1.0
852763931,3.0
1572873534,5.0
1562781110,3.0
885794269,6.0
1437345342,4.0
1219634899,3.0
