Node,Community
1976565858,2.0
390594712,0.0
391643292,0.0
483000509,0.0
421003580,1.0
326500709,1.0
577503616,0.0
1820721562,2.0
1825440160,2.0
449577409,0.0
389546522,1.0
1728315957,3.0
694813336,2.0
549192526,0.0
392299403,0.0
5813044177,2.0
388629465,1.0
694813676,2.0
542639270,0.0
881329355,2.0
328860895,0.0
542639377,0.0
328860948,0.0
329254286,0.0
328861072,0.0
356517307,1.0
328861126,0.0
294782432,1.0
881329648,2.0
294782488,1.0
851314221,2.0
330303073,0.0
328861282,0.0
329254539,0.0
665454282,0.0
609224408,0.0
1851393805,3.0
422971316,0.0
417204164,1.0
510658534,0.0
417204354,1.0
516425902,0.0
328206519,0.0
761661626,0.0
2101348562,2.0
889194717,2.0
294783216,1.0
358877435,0.0
1887177026,2.0
639240544,0.0
452331917,0.0
545786279,0.0
294783423,1.0
5813045696,1.0
327158282,0.0
1011616276,0.0
789580340,0.0
545786473,0.0
1671957122,3.0
610274029,3.0
610274046,3.0
696126258,2.0
881986401,2.0
359926718,0.0
359926731,0.0
295439322,1.0
359926787,0.0
327158831,1.0
359926923,0.0
325455002,1.0
1916800213,3.0
611323175,2.0
358878546,0.0
325455305,1.0
362024428,0.0
790629881,0.0
325455473,1.0
511970945,1.0
1199181443,0.0
390598284,0.0
5813046962,1.0
5813046963,1.0
5813046968,0.0
5813046991,0.0
946081491,2.0
5813047019,0.0
5813047024,0.0
5813047053,1.0
885788485,2.0
5813047130,1.0
483004258,0.0
360583021,0.0
5813047150,0.0
5813047174,0.0
5813047173,0.0
5813047178,0.0
358879127,0.0
5813047192,0.0
2040270763,3.0
5813047212,0.0
5813047222,0.0
571346887,1.0
5813047255,0.0
326504486,1.0
5813047371,0.0
948834414,2.0
5813047407,0.0
296489073,1.0
5813047586,1.0
454693209,2.0
420221276,1.0
390599010,0.0
728895864,0.0
1668944259,3.0
5813047691,3.0
5813047713,0.0
420614725,0.0
390599254,0.0
821957319,0.0
607130326,0.0
635048729,0.0
5813048099,0.0
329257947,0.0
5813048297,0.0
5813048298,0.0
5813048319,2.0
5813048346,2.0
420615275,0.0
851317951,3.0
328209735,0.0
1977881942,3.0
765072733,0.0
542643555,0.0
607131089,0.0
329258532,0.0
480253500,0.0
294786630,1.0
5813049045,0.0
294786785,1.0
421271305,0.0
5813049105,2.0
5813049136,0.0
5813049168,4.0
914364284,2.0
944379777,2.0
1734350788,3.0
823400451,2.0
974788614,2.0
357832762,1.0
1734350908,3.0
486807709,0.0
638196102,0.0
573708714,0.0
607787481,0.0
882383361,2.0
666769954,0.0
819993149,2.0
5813049920,0.0
1886132855,2.0
295443136,1.0
767433432,0.0
294787849,1.0
452336396,0.0
575806223,0.0
517479202,0.0
795745097,0.0
605166418,0.0
574364525,0.0
1765415970,3.0
325458991,1.0
5813050455,0.0
510926056,0.0
452336897,0.0
295443724,1.0
388898076,1.0
388898102,0.0
388898107,0.0
388898135,0.0
5813050727,3.0
388898152,0.0
388898153,0.0
5813050729,3.0
388898174,0.0
388898182,0.0
359931311,0.0
326508001,1.0
1887837668,2.0
424025668,0.0
760225398,2.0
942677658,2.0
881991445,3.0
454041627,0.0
325460206,1.0
485499217,0.0
360587642,0.0
454697392,0.0
514073078,0.0
855384597,2.0
548545143,1.0
390603428,0.0
326509224,1.0
357573309,1.0
298590924,1.0
391652073,0.0
5813052205,0.0
298591075,0.0
821306235,3.0
912663435,2.0
356131764,0.0
606479285,0.0
455746581,0.0
514073634,0.0
