Node,Community
797442049,1.0
1475477547,1.0
1479147574,2.0
1882325087,5.0
1007550646,0.0
1007550653,5.0
1817444555,2.0
1817444670,2.0
1103102334,3.0
1451229570,0.0
1690698128,6.0
1229849059,8.0
1136788088,5.0
1382023849,1.0
1947468557,4.0
1876820783,2.0
1346896720,0.0
735708012,1.0
819725372,1.0
1813382259,2.0
916456567,4.0
1721369735,4.0
2273445006,3.0
1574700181,1.0
1782318275,2.0
829162792,1.0
1719928105,2.0
1352664363,4.0
1906836822,6.0
5813044638,1.0
1719928274,6.0
1541277224,5.0
829163055,1.0
1354368623,4.0
736757366,4.0
5813044882,7.0
5813045024,0.0
1260914538,1.0
1290930207,4.0
1809319986,2.0
1809320036,2.0
1809320060,2.0
1413744837,7.0
5813045465,0.0
5813045475,2.0
1232603375,7.0
1849166071,2.0
1232603386,7.0
889194759,7.0
1321339156,0.0
1885735235,5.0
769263962,1.0
1321339259,1.0
5813045646,0.0
5813045760,5.0
888146447,4.0
1815480848,2.0
1320290839,3.0
1815087643,6.0
5813045792,2.0
5813045806,3.0
1199573657,4.0
5813046028,2.0
1779567374,2.0
1448479508,5.0
1198132028,8.0
5813046075,0.0
1448479579,5.0
1385433981,7.0
1570245517,0.0
1470237582,6.0
1447431073,0.0
1257245650,1.0
5813046237,2.0
5813046239,2.0
5813046241,2.0
5813046242,2.0
5813046300,2.0
5813046303,2.0
5813046306,2.0
1720585281,6.0
1263668331,7.0
1349913709,0.0
1808927915,0.0
1342704830,0.0
982650059,1.0
5813046478,2.0
1572998452,5.0
1292635448,0.0
1722682692,0.0
1263668551,7.0
1131810172,4.0
604769716,1.0
1131810273,1.0
1566182902,0.0
1477447226,4.0
2009861709,5.0
1627131491,2.0
798494331,4.0
1199181469,4.0
2096500397,3.0
1880887003,2.0
1570901776,0.0
1405226806,7.0
612634432,8.0
1776553851,0.0
571346836,5.0
5813047199,1.0
1508118468,0.0
1444024342,8.0
1508118556,0.0
1508118563,0.0
1508511790,4.0
1438912593,2.0
5813047383,0.0
889852017,1.0
1601573013,0.0
5813047467,0.0
1751257274,6.0
5813047489,1.0
1817448659,2.0
5813047516,3.0
1730547962,1.0
1753354492,6.0
1688211725,0.0
1560285487,0.0
1166545210,1.0
1229197633,4.0
1753354584,6.0
5813047644,1.0
1689915765,2.0
1346900360,0.0
1509560728,3.0
1753354657,6.0
1280971174,0.0
1753354671,6.0
1817448921,2.0
1403392477,2.0
1877217777,3.0
1817448971,2.0
1782714902,2.0
1229197848,4.0
5813047832,5.0
2133332515,5.0
1842090544,2.0
1817449059,2.0
2039878254,5.0
1568936570,4.0
1842090637,2.0
1260655256,4.0
1200886425,8.0
1817449116,2.0
5813047970,1.0
5813047990,1.0
5813047992,2.0
1598296804,3.0
1946424046,5.0
1043731200,4.0
1817449229,2.0
5813048078,4.0
1817449236,2.0
1451889472,0.0
2068845394,5.0
1682707330,2.0
1817449375,2.0
1475482533,1.0
1848251306,1.0
1009652662,1.0
1380979698,0.0
1417810944,5.0
1752699920,0.0
1752962124,2.0
1790973019,1.0
5813048443,8.0
1289229572,8.0
1538135324,0.0
1289229616,8.0
1633686836,3.0
1538135372,0.0
5813048670,8.0
1289229674,8.0
5813048692,1.0
5813048693,1.0
1289229700,8.0
1284117939,3.0
1073354203,7.0
1692014053,0.0
5813048876,4.0
643307064,1.0
5813048920,6.0
392304239,1.0
1683756677,6.0
1230902952,5.0
1166415548,4.0
1073354472,7.0
5813049193,7.0
1473648518,2.0
1230903191,3.0
1714821040,0.0
1232607205,7.0
974788612,4.0
1075058701,1.0
1198921743,4.0
1632639000,3.0
5813049412,7.0
5813049443,7.0
1166416004,4.0
1412700292,4.0
1965168774,0.0
1282676872,0.0
1873811611,2.0
1480857786,0.0
1232607449,7.0
1232607453,7.0
1531975908,6.0
5813049627,4.0
1232607542,7.0
1913002350,3.0
1656494569,6.0
1785076238,6.0
5813049879,2.0
1190926889,0.0
1780357845,2.0
1664097010,3.0
5813050102,7.0
766384925,1.0
5813050145,7.0
1169169208,0.0
1938955067,3.0
1476795236,5.0
1169562518,1.0
1778916255,0.0
1752046561,3.0
517086196,1.0
859839499,5.0
1414405144,1.0
1319246910,8.0
5813050499,5.0
1570249860,3.0
1810373801,2.0
1629625638,2.0
1885740332,5.0
1599872317,0.0
5813050813,1.0
1228545481,1.0
5813050827,2.0
1630281172,2.0
1658199518,8.0
1876565477,3.0
1100357249,1.0
1812078229,2.0
826416797,1.0
1222778569,0.0
1812078303,2.0
1623072504,6.0
1293688646,7.0
1320951699,4.0
1660690370,6.0
1074143191,4.0
1875124235,2.0
1812078638,2.0
1131814976,0.0
1074143330,5.0
1846812834,6.0
792338630,4.0
1718231248,0.0
1560289552,0.0
1812078869,2.0
1753358619,6.0
1812078876,2.0
1753751888,3.0
1405231475,3.0
1817452948,2.0
1690706380,6.0
1322263019,2.0
1817453065,2.0
917643796,4.0
889856565,1.0
1753358914,6.0
1250959964,0.0
1753358965,6.0
1167205022,5.0
1602626242,3.0
1817453257,2.0
1753359080,6.0
1753359088,6.0
1753359129,6.0
1318986524,1.0
1753359145,6.0
1753359149,6.0
2248942409,3.0
1753359235,6.0
2093097881,3.0
1753359267,6.0
1753359276,6.0
1722164148,4.0
1479156699,4.0
921969630,4.0
1753359328,6.0
1066542063,4.0
1508123633,0.0
1817453557,2.0
921576508,1.0
1351623779,4.0
1508123771,0.0
1039672477,1.0
1438524573,3.0
1416766624,5.0
2251039921,1.0
1854022847,5.0
1259218128,4.0
2062689505,0.0
1289233656,8.0
1013982515,0.0
1289233728,4.0
1289233753,8.0
1289233760,8.0
642262407,1.0
1878271377,3.0
1404446113,2.0
1751262627,2.0
1289233847,8.0
1563436471,0.0
1563436478,0.0
1563436481,0.0
1289233864,8.0
2249598591,0.0
1289234133,8.0
1597908742,2.0
978855713,4.0
1808279335,2.0
1231955783,8.0
1808279389,2.0
951592811,1.0
1231955819,8.0
1626482563,2.0
1808279428,2.0
2128226181,3.0
1231955849,8.0
1808279458,2.0
1808279472,2.0
951986127,4.0
950544340,5.0
1075062749,1.0
1252665371,0.0
1040328771,1.0
642263196,1.0
1533683889,2.0
766781641,4.0
1291331810,1.0
5813053698,5.0
5813053728,1.0
5813053731,0.0
5813053805,4.0
1628973439,2.0
5813053836,1.0
1539189146,2.0
5813053860,2.0
5813053863,0.0
766388652,1.0
5813053966,0.0
1039280664,1.0
5813054032,7.0
947923543,0.0
1628187260,6.0
5813054077,5.0
1189227147,0.0
1042426546,1.0
1837902676,2.0
1849174879,2.0
5813054307,3.0
5813054317,1.0
766389130,1.0
5813054347,1.0
447228814,2.0
5813054376,3.0
5813054384,0.0
1169173428,1.0
5813054421,1.0
1413753838,1.0
5813054454,4.0
1777871882,0.0
5813054477,0.0
1780362273,2.0
1839344717,2.0
1319251041,8.0
5813054575,0.0
1780362372,2.0
