Node,Community
363724985,0.0
363724996,0.0
363725096,0.0
363725201,0.0
363725228,0.0
754188911,1.0
754188980,1.0
847250148,0.0
1019347828,1.0
737149820,2.0
737149964,2.0
737150041,2.0
784204967,1.0
848692583,1.0
877659583,0.0
971113967,0.0
394397189,0.0
877659673,0.0
1171785552,2.0
642516892,0.0
1170344185,2.0
447219992,1.0
1200752926,2.0
332007728,0.0
453380528,0.0
582355376,1.0
954730964,0.0
446826981,1.0
1200753147,2.0
1172441674,1.0
707660374,0.0
1170606692,0.0
332008063,0.0
1200753289,2.0
332008082,0.0
984746802,0.0
722471778,1.0
722471825,1.0
612371421,1.0
815926323,0.0
815926332,0.0
705432638,0.0
815926346,0.0
705432922,0.0
1172704683,1.0
519573099,0.0
519573128,3.0
5813047220,2.0
5813047221,2.0
456134692,0.0
1173753977,1.0
630722830,0.0
1203769621,1.0
5813047662,1.0
5813047676,2.0
630722941,1.0
363729312,0.0
363729314,0.0
5813047784,2.0
5813047790,2.0
1203769862,1.0
1081086613,1.0
550245056,2.0
923013923,0.0
5813048214,2.0
847254513,0.0
847254536,0.0
847254566,0.0
847254581,0.0
1174410293,1.0
953029783,0.0
941102504,0.0
673715784,0.0
971118202,0.0
661395129,1.0
1110972158,0.0
1390942076,0.0
394401778,0.0
971118588,0.0
971118724,0.0
1170348225,2.0
517871837,2.0
5813049834,2.0
663493162,1.0
861280857,3.0
1129323248,1.0
447224575,1.0
1172446050,1.0
785914742,1.0
1172446164,1.0
518528152,2.0
1172053274,1.0
815930761,0.0
5813050765,2.0
5813050818,0.0
5813050820,0.0
693116396,0.0
1202462198,2.0
1101012503,1.0
612638791,0.0
1388585088,3.0
630727056,1.0
1016603034,1.0
363733406,0.0
602808843,2.0
890118683,2.0
602809029,1.0
846602958,1.0
1231299343,0.0
1267868586,1.0
923018247,0.0
1080566792,2.0
643703819,0.0
1203774485,1.0
1203774508,1.0
923018290,0.0
754197850,0.0
5813052909,1.0
661399477,1.0
1420306364,0.0
1175070762,1.0
1069295816,1.0
1069295830,1.0
924723528,2.0
5813053821,1.0
5813053878,1.0
5813053886,1.0
