Node,Community
1169833987,1.0
1170866180,1.0
1139822602,1.0
1199837196,4.0
1139144718,0.0
1199837203,0.0
1170515990,1.0
1077084188,0.0
1170874403,0.0
1199837219,5.0
1171548200,0.0
1169834028,2.0
1199837228,4.0
5813076017,6.0
1171548212,0.0
1199837236,4.0
1137780791,0.0
1167429704,4.0
1169829963,1.0
1077424204,2.0
1139148877,2.0
5813016658,1.0
1199155289,0.0
1109819485,6.0
1199155298,0.0
1170866275,5.0
1229633648,0.0
1077420145,6.0
1109141617,6.0
1201559665,1.0
1167429753,1.0
1110173824,0.0
1077459077,2.0
1198473350,5.0
1137426569,4.0
1077424267,2.0
1077420174,0.0
1077459090,2.0
1506076819,5.0
1140863129,0.0
1444348057,1.0
1109141661,5.0
1077424293,2.0
1230530730,0.0
1138466987,5.0
1200273581,1.0
1109141678,0.0
1229848754,0.0
1199155381,4.0
1203273913,0.0
1110173882,0.0
1233281209,4.0
1109491902,1.0
1139835080,0.0
1230526667,5.0
1230530765,1.0
1077424349,1.0
1230526693,4.0
1171548392,2.0
1139826933,2.0
1046735096,1.0
1259852024,4.0
1167433978,4.0
1078102267,2.0
1046044924,6.0
769544445,2.0
1139153150,5.0
1167433982,4.0
1110173958,0.0
1139153158,0.0
1108109580,6.0
1108105485,1.0
1200519445,1.0
5812988181,1.0
1139153191,5.0
1201961255,5.0
1564758330,4.0
1138112831,1.0
1139831106,2.0
1108109641,0.0
1078102350,2.0
5813016915,1.0
1138112854,1.0
1108109658,1.0
1108787548,1.0
1139831143,2.0
1138108777,0.0
1138798959,1.0
1108109684,6.0
1139831160,1.0
1078102400,2.0
1229166980,4.0
5812986247,0.0
1200605580,1.0
1078102419,2.0
1202241942,4.0
1172242848,0.0
954679716,0.0
770226597,0.0
1078788519,0.0
1140517287,2.0
1077428662,1.0
1046385084,1.0
1200527805,5.0
1078102468,2.0
1139835335,0.0
953975241,0.0
1140509130,5.0
1108113869,0.0
1140867533,0.0
1078102490,2.0
1108113892,1.0
1229849063,0.0
1229849064,0.0
1169842672,5.0
1197441527,4.0
1139835387,1.0
5901210109,2.0
1198809611,0.0
1139831308,5.0
1233285645,4.0
1138795022,1.0
1139831315,1.0
1138799127,1.0
1077752344,1.0
1200527901,4.0
1198809632,2.0
1110868515,0.0
1168120360,4.0
1077070378,1.0
1198809646,2.0
1198809657,0.0
1077752379,1.0
1168120382,4.0
1141195327,0.0
1198809663,0.0
1140517447,5.0
1046385229,6.0
1138795086,1.0
1198127720,2.0
1138799226,0.0
1228135037,4.0
1199491728,5.0
978051730,1.0
1199491747,5.0
1231213221,1.0
1077756583,6.0
1201210029,2.0
1171954356,0.0
1201210044,1.0
5812986562,2.0
5812986564,0.0
5812986565,0.0
5812986579,4.0
5901224667,6.0
1199850219,5.0
1168798447,0.0
1047421689,2.0
1169488657,1.0
1167563540,5.0
1077074710,1.0
1167088413,1.0
1047075623,0.0
1228817202,4.0
1228821305,4.0
1077756731,2.0
1047425857,0.0
1228817229,0.0
1108800338,0.0
1228821333,4.0
1228817238,4.0
1108796249,1.0
1076738914,0.0
1201572715,2.0
1109474158,6.0
1201580945,1.0
1168810900,4.0
1108796315,2.0
1232939935,2.0
1138803621,1.0
1107764141,1.0
1169492912,1.0
1171207089,0.0
1171207096,1.0
1229503424,0.0
1076739012,1.0
1229503438,5.0
1171211215,2.0
1138803664,0.0
1107082199,0.0
1107764184,1.0
1108446169,2.0
1139157979,0.0
1109478369,6.0
1107764206,6.0
5812986870,1.0
5812986871,1.0
1109832699,1.0
5812986875,1.0
5812986876,0.0
5812986882,1.0
1202250762,2.0
1109163019,2.0
1138449419,1.0
1107082256,1.0
1137767444,6.0
1077756950,2.0
1170175001,1.0
1202250779,2.0
1201615899,2.0
1140872223,1.0
1231903775,1.0
1199496234,4.0
1200290859,0.0
1199496235,4.0
1414327340,6.0
1200178228,1.0
1232940086,0.0
1199496247,4.0
1231903799,1.0
1138807874,5.0
1078443080,6.0
1105839176,0.0
1137085521,0.0
1199496273,4.0
5813040216,0.0
1138807902,0.0
1198814304,4.0
1200174183,1.0
1138807914,0.0
1138807923,5.0
1137085557,0.0
1138807926,4.0
978336888,1.0
1138807929,5.0
1169898618,2.0
5812989051,4.0
5812989057,4.0
1138807940,4.0
1230189701,0.0
1259510931,1.0
1259510945,5.0
1139485866,1.0
5813013678,0.0
1076724912,0.0
1077079217,1.0
1139485872,2.0
1137085624,0.0
1200182475,4.0
1077079256,0.0
1137767646,0.0
1139490024,1.0
1200182506,4.0
1167092971,0.0
1200182533,4.0
1139490055,1.0
1201624330,4.0
1137771796,0.0
1077761302,0.0
987759904,2.0
1139494179,0.0
1170179364,1.0
1077079340,0.0
1137767724,0.0
1137771829,0.0
1078443321,6.0
1110164795,0.0
1108446524,1.0
1232983358,4.0
1137771848,4.0
1047426385,2.0
1170857299,1.0
1108446553,1.0
1199504729,5.0
1197100377,5.0
1138453852,1.0
1170179426,2.0
5812987236,1.0
1140172133,2.0
1232940390,5.0
5812987241,1.0
1077765483,1.0
1107768683,0.0
1197100399,0.0
5812987252,0.0
1171219829,0.0
1076729207,1.0
1076729222,1.0
1140168071,5.0
1170179464,0.0
1076729226,2.0
1232948618,4.0
1140172174,0.0
1076729233,2.0
1168457108,1.0
1201227161,2.0
1046039966,1.0
5813087650,0.0
1046039977,2.0
1076729262,2.0
1138453934,0.0
1200864690,1.0
1046039987,6.0
1171613107,5.0
1167779265,0.0
1107768772,1.0
