Node,Community
1350613510,0.0
1200541193,1.0
1168129036,1.0
1289239054,0.0
1288893454,0.0
1319591442,0.0
1319927827,0.0
1254037524,0.0
1444024342,0.0
5813090856,1.0
1200195625,1.0
2000900137,0.0
1319586861,0.0
1319927345,0.0
1317457971,0.0
1319587380,0.0
1319591480,0.0
1199159353,1.0
1908528698,0.0
1350626363,0.0
737093692,0.0
1319246910,0.0
1288893503,0.0
1199855170,1.0
798132291,0.0
1230190149,1.0
1352335943,1.0
1319919698,0.0
1319251041,0.0
5813038177,1.0
1381656679,0.0
1289920105,1.0
5812989550,1.0
1289238130,0.0
644001906,0.0
889535602,1.0
1226831477,1.0
1199504502,1.0
1100558968,1.0
1350937208,0.0
737093754,0.0
5813048443,1.0
1261220478,1.0
1351317122,1.0
1381311623,1.0
1319591563,0.0
1319579283,0.0
1261561493,1.0
1288893591,0.0
1232257688,1.0
1200886425,1.0
1412989088,0.0
1201568417,1.0
1443682977,0.0
1288897699,0.0
1350945956,0.0
1230531237,1.0
5812989090,1.0
1289574568,0.0
1288893609,0.0
1231619255,1.0
1293011130,1.0
1319587003,0.0
1259851971,1.0
1319919814,0.0
768806088,0.0
5812986572,1.0
1201568464,1.0
1261220560,1.0
736748242,0.0
1319915731,0.0
1289234133,0.0
1289238742,0.0
828826327,1.0
1261907163,1.0
1319583458,1.0
1319591655,0.0
1288893672,0.0
1259852010,1.0
1350272746,0.0
1683440362,0.0
5813070572,1.0
1260879601,1.0
1289574643,0.0
1168815348,1.0
858838262,1.0
1167783672,1.0
1289233656,0.0
1292670202,1.0
1319591678,0.0
1319579391,0.0
1319923967,0.0
1199850242,1.0
1319578883,0.0
1289229572,0.0
1289238793,0.0
1231614730,1.0
1198477582,1.0
1289574672,0.0
1198477590,1.0
1229507863,1.0
1319591709,0.0
1232594718,1.0
1261565726,1.0
1627509034,1.0
5812987690,1.0
1319932206,0.0
1073691439,1.0
1289229616,0.0
1198818609,1.0
1319919918,0.0
1319915822,0.0
1289238841,0.0
1198132028,1.0
1320263998,0.0
1750587711,0.0
612634432,0.0
1997498177,0.0
5813057854,0.0
1938536260,1.0
1231955783,1.0
1319591242,0.0
1192744779,1.0
1412989266,0.0
1199159635,1.0
1289238358,0.0
457520471,0.0
1169847128,1.0
1289233753,0.0
5813048670,1.0
1289242975,1.0
1289233760,0.0
1320273763,0.0
1528926565,0.0
1289229674,0.0
1231955819,1.0
1319583082,0.0
1167438189,1.0
912290165,0.0
1351282553,0.0
1563389824,1.0
1319591297,0.0
1808267138,0.0
1289229700,0.0
1231955849,1.0
1288897930,0.0
1319928209,0.0
1534059927,1.0
674687388,1.0
519909788,1.0
5813026724,1.0
1720950695,1.0
1167097258,1.0
1319583148,0.0
1289233847,0.0
1289238970,0.0
1289238972,0.0
767787456,0.0
974027716,1.0
1289233864,0.0
1319928264,0.0
1200541130,1.0
1167438283,1.0
1167438288,1.0
5813075410,0.0
5813133779,0.0
581603800,0.0
1658199518,1.0
1319911391,0.0
1232249314,1.0
1229849059,1.0
1505412068,0.0
1319583205,0.0
1351667174,1.0
1232249325,1.0
828826099,0.0
1232262131,1.0
1319919608,0.0
1319919610,0.0
581262846,0.0
