Node,Community
5813133312,4.0
797442049,3.0
1722177539,1.0
765050884,3.0
5901203462,0.0
797075463,0.0
1451216904,4.0
1343139850,1.0
1075058701,3.0
1041680398,1.0
1195870226,1.0
951597076,2.0
1040013335,1.0
1074337817,3.0
890191898,0.0
1784234011,1.0
1998250011,2.0
1136744477,1.0
1074735136,3.0
796733475,0.0
976916515,1.0
1133455396,1.0
796733478,1.0
1448828968,0.0
1073729578,1.0
1475477547,1.0
1044377644,0.0
5813016618,3.0
5813022764,5.0
828477488,5.0
2028261424,2.0
515049524,0.0
766410805,2.0
981319733,2.0
1632016438,4.0
5813010488,0.0
1508171833,4.0
388280381,1.0
5813067839,3.0
890191937,3.0
1040328771,1.0
1512630340,3.0
1135458373,3.0
1226375244,5.0
919513165,0.0
1417789519,3.0
857788501,3.0
2219698263,5.0
1258631261,2.0
2189336674,2.0
884916323,5.0
1138151530,5.0
607795307,0.0
1074493547,3.0
889852017,0.0
1133455474,1.0
1449191546,3.0
828813438,3.0
1448118399,0.0
1042724993,3.0
886820993,4.0
1446420611,0.0
1319655556,1.0
828463239,4.0
795723912,5.0
859152522,5.0
828455051,0.0
5813022858,1.0
1448181901,4.0
1163622544,5.0
1034250386,5.0
5813041301,3.0
1074337946,0.0
1411336347,0.0
642263196,5.0
1472675999,4.0
950919329,3.0
5813041323,0.0
5901193389,0.0
1074493614,5.0
1198844082,0.0
1387774133,0.0
1135138998,3.0
484006079,0.0
1747228863,2.0
5813047489,2.0
5813070017,5.0
1320005828,1.0
1198504136,3.0
1262278858,0.0
516409549,0.0
1011996877,1.0
1474736336,3.0
5813088464,2.0
1259309269,1.0
1011728599,4.0
1568616664,4.0
1350367449,4.0
5901195487,0.0
981627104,0.0
1291331810,2.0
1415774445,3.0
676479217,3.0
1419141364,2.0
981924087,2.0
1730547962,0.0
1756121345,2.0
888084738,2.0
1134819586,1.0
5813068048,4.0
1136472342,0.0
5812982039,0.0
1043298586,3.0
5812990235,4.0
516421917,2.0
454002974,5.0
727302430,5.0
5813053728,3.0
1446152481,1.0
1044701474,4.0
1448864040,1.0
1448868137,1.0
5813035308,0.0
764330286,4.0
766738741,0.0
1166545210,1.0
1313261883,1.0
1199872316,3.0
5813057853,3.0
1312061760,4.0
1231239491,4.0
1376291141,3.0
1380331849,1.0
1228489035,3.0
5813059915,4.0
1014016336,4.0
5813078352,1.0
1133961554,1.0
5812986197,4.0
889190744,0.0
769263962,2.0
1350340954,4.0
5813047644,1.0
951916894,1.0
983646563,1.0
885168486,1.0
5813082471,3.0
5812986217,2.0
1075741037,3.0
1906499952,2.0
1447465334,0.0
1321339259,1.0
5901212033,2.0
1011997063,3.0
1722708360,2.0
734677385,3.0
1014327691,0.0
5813053836,4.0
823058829,3.0
859148698,0.0
1288790426,5.0
828830111,5.0
5812990369,1.0
5813021090,5.0
828455332,0.0
1684451749,2.0
1194510761,1.0
1106102699,3.0
766388652,5.0
1133109676,0.0
950888882,3.0
454386099,0.0
886159795,3.0
1003215282,3.0
947564983,0.0
5813021112,4.0
829542849,5.0
1559284164,2.0
1320597959,0.0
823058891,5.0
675490252,5.0
1414435283,1.0
1011055060,1.0
5901195740,0.0
859152863,0.0
5813090784,2.0
953285091,1.0
454347237,5.0
1104103910,3.0
1382343142,2.0
1497205225,2.0
1040972270,3.0
1134789102,2.0
857793013,2.0
1230569974,3.0
1511240183,0.0
641567225,0.0
418970112,1.0
1135311365,1.0
1444788747,3.0
735699469,0.0
1479518734,1.0
697580056,1.0
1039280664,3.0
1134107162,2.0
