Node,Community
974788612,0.0
1448173578,2.0
1198921743,1.0
1351964689,0.0
1290930207,0.0
1097642017,0.0
1354364967,1.0
767455273,1.0
1508511790,5.0
797812785,3.0
800579638,1.0
1352685625,4.0
1663021115,0.0
1137862716,1.0
792326206,0.0
1292316735,1.0
1322051647,1.0
1474783300,4.0
1291638853,0.0
1753116740,5.0
1292316743,4.0
611262552,3.0
645111897,1.0
5812992091,1.0
1510285409,3.0
609548390,0.0
1136502893,2.0
5813067886,1.0
1166416004,1.0
1412700292,0.0
1601616011,2.0
1041602702,3.0
1292325012,2.0
1323341985,1.0
764006565,3.0
914026662,0.0
1288202406,0.0
1319927977,0.0
922595498,1.0
642629807,0.0
1722177724,1.0
642629827,3.0
792338630,0.0
766781641,3.0
1693315282,2.0
735733975,2.0
1291690199,4.0
1357088989,2.0
610920670,3.0
1229107423,1.0
1477136606,5.0
1199225061,0.0
5813041394,1.0
5813014771,1.0
1352315133,0.0
887195902,1.0
1260237061,0.0
5813049627,4.0
891603228,2.0
580227374,3.0
1200554295,1.0
1511602490,3.0
1568596284,4.0
1229197633,2.0
890925383,3.0
1105713483,0.0
1381306709,0.0
1197449561,1.0
5813070171,3.0
762171741,0.0
921590115,2.0
5813016933,2.0
1105713515,2.0
5813053805,0.0
5813023089,2.0
886124924,0.0
1354027391,2.0
642642309,3.0
5812990346,1.0
1779231120,4.0
1446455697,5.0
953004445,3.0
5813021093,1.0
982684071,3.0
1539547561,2.0
1138518446,2.0
1505149370,4.0
889911741,0.0
1135837629,0.0
5813027266,1.0
853514696,1.0
5813027276,0.0
1541964241,4.0
800233950,0.0
1229879796,3.0
1474087416,0.0
5812996602,1.0
5813015045,0.0
1167118856,2.0
1512587785,2.0
888146447,0.0
1291289106,2.0
917643796,1.0
1229197848,0.0
1260237339,0.0
982684196,1.0
704367157,1.0
5813058104,3.0
951640635,3.0
1167882816,1.0
888840788,0.0
1261251161,2.0
1073703524,0.0
1445104234,0.0
5812986485,5.0
1568936570,4.0
983362172,3.0
1969074816,1.0
920951427,1.0
1288888967,0.0
2067847820,1.0
1354050197,4.0
1664428695,4.0
1260655256,1.0
1199573657,2.0
5813082781,4.0
1014051490,3.0
1416796844,2.0
823374529,0.0
1043669697,2.0
1043700428,0.0
1197449936,3.0
822708945,0.0
1448522448,2.0
1162711771,0.0
1540877021,0.0
1442708190,0.0
1230220003,0.0
1320622829,0.0
1476829935,0.0
5813023480,4.0
1041343227,2.0
1043731200,5.0
1013046019,1.0
948851462,0.0
978971398,1.0
1947468557,2.0
5813048078,3.0
1383379730,0.0
1351674644,1.0
1198832414,2.0
1821606693,0.0
1288522544,0.0
1605065523,2.0
2037166913,0.0
5813037890,2.0
1197450057,5.0
1106064205,3.0
1356743512,2.0
1416749916,2.0
853386077,0.0
5813021533,0.0
1290572640,0.0
1849895777,3.0
5812990819,2.0
1226793835,0.0
1043022708,2.0
1666081657,0.0
5813037947,3.0
1446527869,1.0
1229538180,0.0
1041666949,1.0
1042957191,0.0
1043743623,1.0
1722502026,1.0
1414751121,4.0
1041931156,0.0
1600334745,1.0
5813040037,1.0
1354019751,3.0
1044075439,1.0
1134703538,3.0
1722164148,1.0
1353708479,0.0
1353704387,0.0
1105165255,2.0
1322306508,0.0
1259895761,0.0
922659797,1.0
1291353045,1.0
1479156699,2.0
611249116,1.0
921969630,3.0
675822559,0.0
1289872359,2.0
1066542063,0.0
5812986864,2.0
5813054454,0.0
1105157111,2.0
5813013498,0.0
1198832640,3.0
951645198,1.0
1415441424,1.0
1351679002,1.0
1291633691,0.0
1162849313,0.0
1199569954,2.0
1131988003,0.0
1663759398,4.0
1261290537,4.0
982006826,1.0
1292022825,1.0
1449200693,0.0
1014733888,0.0
1135160387,1.0
1162849350,2.0
1692437579,1.0
1043113043,5.0
5813038167,0.0
1044339802,0.0
1351312482,0.0
1351623779,0.0
5813056622,0.0
5812989040,2.0
672982133,3.0
1382667382,4.0
916456567,2.0
672283773,0.0
2376180863,0.0
1721369735,2.0
800920725,1.0
1044075679,3.0
982011040,1.0
1260577951,2.0
949537961,3.0
1039293613,0.0
5812991151,0.0
766389431,0.0
1073798332,0.0
1599988924,4.0
5812991176,0.0
1479558350,2.0
1259218128,0.0
952327382,1.0
982674678,3.0
890576126,3.0
1105169664,0.0
5812997380,1.0
5901214983,0.0
1598586139,4.0
5813069087,3.0
1289190689,0.0
1598944549,4.0
1351628071,0.0
1352664363,0.0
1321680175,0.0
1384043823,3.0
704699697,3.0
1199531317,0.0
982674745,3.0
1323015482,0.0
1289233728,0.0
1599677766,1.0
1197454668,3.0
1632361815,4.0
982343007,3.0
1602704738,4.0
5901219180,2.0
1131810172,2.0
5813087620,0.0
642616710,1.0
1107441034,1.0
1445522838,1.0
1044071833,3.0
1691303322,5.0
1044403618,1.0
984030630,4.0
1044075948,1.0
1415493056,1.0
1137499592,0.0
1311677904,4.0
705381843,3.0
1204063702,0.0
1014392280,3.0
1480525278,2.0
1354722783,2.0
1943713249,0.0
1041001961,2.0
1260944875,2.0
885435892,0.0
1137499637,2.0
1105083895,2.0
5901219320,0.0
1291017723,1.0
1444046333,0.0
860577283,1.0
1386098182,1.0
1417141766,2.0
1044356616,2.0
5813061127,2.0
978177557,0.0
5901202967,0.0
1751361048,2.0
701201945,0.0
1292320285,4.0
1228860966,0.0
5813048876,3.0
1632720433,4.0
981333558,1.0
1975399991,2.0
1477447226,0.0
1352996416,0.0
5813009998,3.0
1351999057,0.0
1545029202,1.0
953013850,1.0
1508144735,2.0
1849554529,2.0
1074333284,0.0
1352676969,2.0
736079469,1.0
1354368623,2.0
1385053807,2.0
736757366,3.0
798494331,3.0
5813087867,1.0
980262532,0.0
1570922129,1.0
1011685011,1.0
1039267479,0.0
1199181469,1.0
1136852640,1.0
1044037281,2.0
1197455013,0.0
1196699301,1.0
1354360495,2.0
5813069489,0.0
735008444,0.0
1166415548,5.0
1167226562,1.0
1480171213,0.0
1259986648,1.0
1230221035,1.0
1136852717,1.0
1137503987,4.0
800579317,1.0
1010235132,0.0
1375254271,4.0
983025411,1.0
1723170563,1.0
5812983561,1.0
1138528013,5.0
5813083922,3.0
978855713,2.0
520617773,1.0
1043726139,5.0
1228265278,4.0
1662054216,1.0
5813133135,1.0
922302296,1.0
1630678886,4.0
823705448,0.0
1350612846,0.0
1260949362,0.0
919177076,2.0
1292027772,1.0
5813057404,5.0
1137504126,3.0
1446817665,4.0
1384052612,0.0
917553030,1.0
5813026703,1.0
1292971921,1.0
1168193427,0.0
1320951699,0.0
1653139353,0.0
1417138075,3.0
1075443614,1.0
1199556510,2.0
1197455268,0.0
1103327144,3.0
1163509685,0.0
951986127,1.0
5901193171,4.0
1074143191,5.0
5813061591,4.0
885776346,0.0
634884062,1.0
1281998821,4.0
1352685545,0.0
949870573,3.0
1319655405,1.0
1260949492,2.0
1443135486,1.0
1166778367,0.0
