Node,Community
1875124235,1.0
5812994062,2.0
1880209425,1.0
1689200671,1.0
5813039136,3.0
5813039148,3.0
1812078638,0.0
5813024817,0.0
1504065586,2.0
1809319986,0.0
1876484146,3.0
5813024818,0.0
1479147574,1.0
1870694455,0.0
5813024823,0.0
1807243321,0.0
5812996158,0.0
1350924364,0.0
1807235150,0.0
1438912593,3.0
1848156241,1.0
1745518676,0.0
1776865370,1.0
1690015835,2.0
1809320036,0.0
1848483949,1.0
1813403762,3.0
1810032756,0.0
1780699257,0.0
1809320060,0.0
1561301125,1.0
1806880914,0.0
1497200791,1.0
1689989271,2.0
1873811611,0.0
1783068831,2.0
1511235746,2.0
1690020010,2.0
1533683889,3.0
1688164533,3.0
5812988086,1.0
1806526649,0.0
1878845629,1.0
1838969023,0.0
1748187330,1.0
1849520324,1.0
1716496582,3.0
1808969927,0.0
5813078215,0.0
1435822283,1.0
1752672460,1.0
1817444555,1.0
1817448659,1.0
1348153557,1.0
1807239383,0.0
5812992219,1.0
1813403869,3.0
1817463007,1.0
1848492258,1.0
5813039331,0.0
5813039332,0.0
5813045475,0.0
5813039334,0.0
1817112807,1.0
1163120884,2.0
1622360309,1.0
1471607030,1.0
1849166071,1.0
1847806203,1.0
1654413566,1.0
1817794820,1.0
1593417998,2.0
1812078869,0.0
1817112855,1.0
1811630361,3.0
1812078876,0.0
5901226269,3.0
5812996383,3.0
1539879204,2.0
1621008677,1.0
1815126312,3.0
1811392809,0.0
1751028010,2.0
1808965929,0.0
5812994347,2.0
1780703535,0.0
1813403953,3.0
5813039410,1.0
1781674298,2.0
1817444670,1.0
1813399871,2.0
1806885186,0.0
1806885187,0.0
1811392834,0.0
1847806275,1.0
1966864706,2.0
1747181914,1.0
1189908829,1.0
1813403998,3.0
1812083043,0.0
1811401061,0.0
1603645798,1.0
5813068137,0.0
1157202283,0.0
1563355501,1.0
1845772658,1.0
5813039475,0.0
5813039476,0.0
1689915765,1.0
5813039477,0.0
5813039479,0.0
1749672312,0.0
5813039480,0.0
1435791739,1.0
5813039483,0.0
5813039485,0.0
5813039484,0.0
1628973439,3.0
1776208262,0.0
1405788552,1.0
5813039499,0.0
1808284045,0.0
2123719053,1.0
1749672337,0.0
1808284051,0.0
1817452948,1.0
1282007450,3.0
1539189146,2.0
1815126433,3.0
2025507235,0.0
5813053860,3.0
5812998572,0.0
1222332850,2.0
1840372147,0.0
1783361972,1.0
1689989557,2.0
1845453234,3.0
1689993656,2.0
1845117373,2.0
1812363713,1.0
5812998594,0.0
1939904964,1.0
1312346567,1.0
1535144397,0.0
5813068239,1.0
5812992468,1.0
1746858454,2.0
1375769049,1.0
1817448921,1.0
1808241116,1.0
1403392477,3.0
1908865507,1.0
5812998632,0.0
1322263019,1.0
1996536301,2.0
1437276654,0.0
5812998639,0.0
5812998640,0.0
5812998641,0.0
1817113079,1.0
1469555196,1.0
1382308349,1.0
1627890175,2.0
1158877703,1.0
1814729223,1.0
1817453065,1.0
1817448971,1.0
5813076492,1.0
1815480848,3.0
2245501457,1.0
1782714902,2.0
1848496662,1.0
5813049879,0.0
1374063129,1.0
5813082649,1.0
1467859487,1.0
1505114656,2.0
1721025057,2.0
5813045792,2.0
1876492837,3.0
1695693354,1.0
1690694192,1.0
1806535217,0.0
1842090544,0.0
1845449270,3.0
1747518018,1.0
5813060163,1.0
5813023304,2.0
1806885454,0.0
1158877783,1.0
1500598873,3.0
1723386459,2.0
1656834653,1.0
1817449059,1.0
1745168996,0.0
1250277991,1.0
2153087596,2.0
1782364786,3.0
1719595635,3.0
1781324410,1.0
2154451583,2.0
1655474822,1.0
1806850696,0.0
1659515529,1.0
1407873674,2.0
1842090637,0.0
1659331215,2.0
5813031567,2.0
1467548306,3.0
5812998802,0.0
1806893720,0.0
1469049500,2.0
1817449116,1.0
1722307233,1.0
5812998819,0.0
5812998825,3.0
1848492714,1.0
1530606252,1.0
5812998833,1.0
5813047992,2.0
1719988921,0.0
1565729476,1.0
1839659717,0.0
1938195143,3.0
1817453257,1.0
1848820426,1.0
1593012939,1.0
1779684044,0.0
2067886800,2.0
1780357845,0.0
1474745046,2.0
1817799390,1.0
5813017315,1.0
1221280490,1.0
1813054194,2.0
5813037812,2.0
5813060342,2.0
1782369015,3.0
1847810811,1.0
1873466115,0.0
5901214470,3.0
5812994826,2.0
5813046028,0.0
1817449229,1.0
1407179534,3.0
1779567374,1.0
1817449236,1.0
1974682390,1.0
1681683226,0.0
1781039902,0.0
1782680353,1.0
1814418212,3.0
1849178917,1.0
1354394414,1.0
1876820783,1.0
1689994034,2.0
1689187126,1.0
1781328716,2.0
1347126097,1.0
1837902676,0.0
1690917721,1.0
1691259738,3.0
1849174879,1.0
1536490336,0.0
1814780768,3.0
5812999009,1.0
1807930214,0.0
1565569898,0.0
1599902570,2.0
5812996970,0.0
1875460978,1.0
5812996978,0.0
1406583670,0.0
1219056506,0.0
1745169277,0.0
1466844031,1.0
1283013506,3.0
1682707330,3.0
2027912072,1.0
1814410124,1.0
447228814,1.0
1719225241,3.0
1817449375,1.0
1815131045,3.0
1385429936,3.0
1749275570,2.0
5813056439,0.0
1778613177,0.0
5812997050,0.0
5812997052,0.0
5812997053,0.0
5812997054,0.0
5812997059,0.0
1753670596,1.0
5812997060,0.0
5812997061,0.0
5812997067,0.0
5812997068,0.0
5812997071,0.0
1347812305,1.0
1873466322,0.0
5812997074,0.0
5812997075,0.0
5812997081,0.0
1806185436,0.0
5813046237,0.0
5813046239,0.0
5813046241,0.0
5813046242,0.0
2089649128,2.0
1847815147,1.0
1313702895,1.0
1848824817,1.0
1817453557,1.0
1814414329,3.0
5812997115,0.0
1848828925,1.0
1626827782,3.0
1937193993,1.0
1694462986,0.0
5812997130,0.0
1814055949,1.0
1434768400,0.0
1630342162,1.0
1714791446,1.0
5812997142,0.0
5812997144,0.0
5812997145,0.0
1780366362,0.0
1848138779,1.0
5812997146,0.0
5813046300,0.0
5813046303,0.0
1440652320,2.0
1780362273,0.0
5813034018,2.0
5813046306,0.0
1814060070,1.0
1842777126,0.0
5813062698,0.0
1628230708,2.0
5812997173,0.0
1812419638,0.0
5812997176,0.0
1627618361,2.0
1343749180,3.0
1782369340,3.0
1814729788,1.0
5812997184,0.0
5813056582,2.0
5812997191,0.0
5812999239,0.0
1752962124,1.0
1839344717,0.0
5813062734,0.0
1782369359,3.0
1687831632,1.0
5812997201,0.0
1807572051,1.0
1844421716,1.0
1479492693,1.0
1689994325,2.0
1806535767,0.0
5812997208,0.0
1566411868,3.0
5812997213,0.0
5812999264,3.0
1818473569,1.0
1811737700,0.0
1622350949,2.0
1996475494,1.0
5812997222,0.0
5812997220,0.0
1565846637,2.0
5812997231,0.0
1808624754,0.0
1813382259,1.0
5812997234,0.0
1751329909,3.0
1814422650,3.0
1407874177,2.0
1849179266,1.0
1780362372,0.0
1780374662,0.0
1817457808,1.0
5812999314,0.0
