Node,Community
5813049344,1.0
5813067776,2.0
417558532,3.0
576985092,1.0
728625156,2.0
602071049,3.0
5813061642,2.0
763885580,1.0
543821838,4.0
667750417,2.0
604510234,4.0
733796382,5.0
611029037,2.0
702079023,5.0
914466864,0.0
796393522,5.0
1011970102,0.0
667271225,2.0
1106944058,1.0
791099453,3.0
417908800,4.0
739213376,0.0
1598011458,0.0
821729349,3.0
1066516552,2.0
5813020748,2.0
5813020751,0.0
819992660,2.0
547227734,0.0
610666582,4.0
643401816,0.0
643389529,2.0
672407642,0.0
608301148,3.0
612034653,0.0
550297695,4.0
700037217,4.0
509945954,2.0
820015203,2.0
698443880,2.0
516857964,0.0
450285679,4.0
671234167,4.0
638152829,0.0
358639742,4.0
1099255933,2.0
423096449,0.0
5813047425,1.0
608948356,0.0
673085574,2.0
979122317,2.0
881717404,2.0
609513630,0.0
702079135,5.0
542376096,3.0
604989608,2.0
607273128,4.0
739567785,5.0
708208811,3.0
946049193,1.0
978733232,1.0
674760884,0.0
5813020855,0.0
356878521,3.0
605554875,4.0
5813096638,2.0
792174783,1.0
515588291,4.0
671393987,3.0
790741191,5.0
636594376,4.0
610351307,5.0
666230992,2.0
822380754,3.0
883941593,2.0
487887067,2.0
5901215966,1.0
608278754,0.0
642715875,0.0
638312678,4.0
703520999,0.0
611361002,0.0
449634539,3.0
697886966,4.0
604195063,3.0
5813053688,1.0
5901211896,2.0
855314682,1.0
544706811,0.0
790417660,2.0
360677632,4.0
418175238,0.0
5813059846,2.0
790405385,2.0
820390160,2.0
603482385,4.0
449685778,3.0
582338836,3.0
642509080,0.0
484825371,0.0
1817712927,0.0
1003094304,5.0
739256609,3.0
5812982052,0.0
5813033255,0.0
5813012786,3.0
643402037,0.0
792856887,1.0
607955261,4.0
479637825,4.0
449288517,4.0
795187525,3.0
637393228,2.0
576082257,4.0
728097109,1.0
669421910,1.0
641714522,0.0
547551580,0.0
642724189,0.0
644761952,0.0
517902689,0.0
670370149,4.0
481747302,4.0
707858790,5.0
729698667,4.0
730730860,4.0
298957166,0.0
671803759,0.0
547318128,0.0
604989814,1.0
702882168,1.0
420723066,3.0
821780859,2.0
1438157188,2.0
855638407,1.0
699687305,4.0
733458828,0.0
5813057933,0.0
704453006,5.0
977598865,2.0
856623507,1.0
480387478,3.0
549347735,1.0
644757911,0.0
796543393,1.0
485745069,0.0
604195247,3.0
511353266,4.0
1173029301,0.0
5813057973,2.0
325839288,2.0
642720190,0.0
670370239,3.0
357249472,2.0
637475264,0.0
697061826,1.0
324725187,0.0
356913605,2.0
325839302,2.0
673090000,0.0
5813096913,5.0
828316115,1.0
548225503,0.0
479908320,2.0
1135311328,1.0
5813098975,5.0
421405157,3.0
914850280,3.0
5813111272,1.0
640276971,0.0
730454511,1.0
361722354,0.0
638040562,0.0
824457714,3.0
852763122,3.0
418503161,0.0
548993536,0.0
699695617,4.0
730001920,0.0
5813021192,4.0
732518921,1.0
1034664458,2.0
448942604,4.0
700779022,1.0
855493136,3.0
730739217,3.0
764144161,5.0
602368546,0.0
480987689,4.0
418970154,2.0
544270890,1.0
5813078571,1.0
5812982324,3.0
643398197,2.0
703779386,4.0
701733434,5.0
330678844,1.0
727929407,0.0
5813056071,4.0
611357256,0.0
485628489,1.0
737892940,0.0
792175182,1.0
607597135,0.0
545872467,0.0
699363923,5.0
951738965,3.0
640760406,1.0
666567261,2.0
574515806,4.0
673413730,0.0
1076173414,0.0
357249642,2.0
576825965,0.0
581790318,1.0
733182574,1.0
5812980334,5.0
759667315,3.0
545962614,1.0
578587259,4.0
1038783100,2.0
672092798,3.0
701371011,0.0
734327429,4.0
1253999238,1.0
696617609,2.0
5813064332,4.0
454822542,0.0
696617614,1.0
1099389583,2.0
666575508,3.0
