Node,Community
388280333,1.0
5813041172,5.0
450005014,1.0
543365151,2.0
977913894,0.0
1256831016,0.0
5813078062,5.0
759633968,2.0
5813078065,1.0
667189309,1.0
454330437,1.0
574740549,1.0
978249801,1.0
5812983886,1.0
543092817,2.0
542679122,5.0
608145495,6.0
1070331992,4.0
481286239,1.0
826740838,6.0
789969011,2.0
487100556,1.0
514367640,4.0
672594073,1.0
1505753240,0.0
858458268,1.0
666843305,1.0
543692985,1.0
694126781,4.0
821344463,1.0
5813041360,3.0
5901215952,0.0
729280727,4.0
1097623778,2.0
944836835,2.0
704674025,1.0
976515311,4.0
1347901684,3.0
1099981052,0.0
1069973758,0.0
1257163007,0.0
1475391747,3.0
857456902,4.0
760733959,2.0
391600399,6.0
735371535,4.0
1131340051,0.0
449241371,6.0
1349253404,3.0
765366557,2.0
1347901726,3.0
1225791777,0.0
388280610,1.0
1225455907,0.0
759922984,2.0
728205616,4.0
1222082871,2.0
1041015097,4.0
1781295424,0.0
1038602562,4.0
728598851,2.0
916158794,4.0
1254801742,3.0
606447968,4.0
1038283107,0.0
486056294,1.0
2211737961,3.0
514683250,4.0
1350277508,3.0
544379269,1.0
1347905926,3.0
547103110,5.0
1285155206,2.0
5813021065,1.0
5813047685,6.0
1069607310,4.0
1250290062,5.0
1038649756,4.0
515385759,1.0
733649312,5.0
701915554,2.0
950233506,5.0
1191350690,2.0
1350273443,3.0
666843563,2.0
977205675,4.0
5813041581,0.0
1161705902,3.0
581599674,3.0
883415496,4.0
5813039561,3.0
1842682322,3.0
770585045,1.0
581599704,0.0
5813078497,5.0
2031960555,0.0
418970095,1.0
1256831471,0.0
697891313,1.0
1257167345,0.0
890204660,1.0
1287856629,0.0
977910262,1.0
760306167,3.0
822692353,2.0
1006199303,2.0
418970123,1.0
418970128,1.0
607787538,5.0
1349603861,3.0
544383511,0.0
5813010968,2.0
1127039517,1.0
1165085220,0.0
1007890985,4.0
1008253493,0.0
914475586,1.0
1411988034,3.0
1693719111,6.0
950569546,4.0
479908437,2.0
2339953253,0.0
1189605993,3.0
515394155,5.0
666847851,2.0
5813054063,0.0
1347906163,3.0
1256153716,0.0
1287860853,0.0
795374201,4.0
575750788,6.0
1379277446,3.0
979567244,0.0
701577869,6.0
1070332560,5.0
1316530839,3.0
1257167518,0.0
1481202338,0.0
1038926500,0.0
575081131,6.0
1348248235,3.0
575068849,2.0
1316534973,3.0
1347902152,3.0
1037263569,1.0
2244823763,0.0
1193085654,0.0
1130359511,6.0
