Node,Community
5813068801,1.0
1500028932,2.0
1500369943,0.0
1438300188,1.0
2121685030,1.0
2027880999,0.0
1564472872,0.0
2121690154,1.0
5812991539,1.0
1507165749,2.0
1405824057,0.0
1376234554,1.0
2309297730,0.0
1438299718,2.0
1434798670,0.0
1037609552,2.0
1560661080,0.0
1282788953,0.0
1438304347,0.0
1624418395,2.0
1407610974,1.0
5901202018,1.0
2036156525,1.0
1376809072,0.0
1967508592,0.0
1810339448,0.0
1469331067,0.0
1500029052,1.0
1438300285,3.0
1842682500,0.0
1749236368,0.0
1437958811,2.0
1500020379,0.0
1842051749,0.0
5813078183,1.0
1504406220,1.0
2090681039,1.0
1406928592,2.0
1438304464,1.0
1285750483,1.0
1531676892,0.0
1438304477,0.0
1873086684,0.0
977223393,1.0
1499013876,3.0
1468998393,2.0
1438300417,1.0
1560311044,0.0
1190400775,1.0
1933433614,0.0
5812988175,2.0
1407269137,1.0
1407269144,1.0
1283151657,2.0
1438304554,2.0
1533088563,1.0
1500020535,0.0
1531059000,0.0
1501976890,0.0
1316103996,0.0
1438304573,3.0
1468993852,1.0
2154442557,1.0
5813102910,2.0
1531063618,3.0
1438304067,3.0
1500373828,2.0
1529933124,2.0
1654831942,0.0
1937501015,2.0
1222104921,1.0
1438304604,2.0
1379541865,3.0
1285068138,0.0
1437959040,0.0
1438304646,0.0
2277917069,0.0
1438304143,3.0
1439301519,1.0
5813023645,1.0
1407269278,3.0
1655458719,1.0
1374784418,0.0
1530704811,0.0
1531391407,0.0
1500024261,0.0
1252337098,0.0
5812991436,0.0
5812991952,0.0
1499683287,2.0
2181048794,0.0
5813014491,2.0
1468994014,1.0
1500369887,2.0
5812996576,0.0
1407269350,2.0
1500361710,0.0
1748269043,1.0
1440571897,2.0
